Ticker,Company
300248.SZ,"Newcapec Electronics Co., Ltd."
002322.SZ,"Ningbo Ligong Environment And Energy Technology Co.,Ltd"
300447.SZ,"Nanjing Quanxin Cable Technology Co., Ltd."
300864.SZ,"Academy of Environmental Planning and Design, Co.,Ltd. Nanjing University"
002005.SZ,"Elec-Tech International Co., Ltd."
002616.SZ,Guangdong Chant Group Inc.
002370.SZ,"Zhejiang Yatai Pharmaceutical Co., Ltd."
002197.SZ,"SZZT Electronics CO.,LTD"
002772.SZ,"Tianshui Zhongxing Bio-technology Co.,Ltd."
301370.SZ,"GKHT Medical Technology Co., Ltd."
000626.SZ,"Grand Industrial Holding Co.,Ltd"
300318.SZ,"Beijing Bohui Innovation Biotechnology Group Co., Ltd."
300385.SZ,"Wuxi Xuelang Environmental Technology Co., Ltd."
300333.SZ,SinoSun Technology Co. Ltd.
300847.SZ,"HG Technologies Co., Ltd."
000919.SZ,Jinling Pharmaceutical Company Limited
300973.SZ,"Ligao Foods Co.,Ltd."
300663.SZ,"Client Service International, Inc."
000816.SZ,Jiangsu Nonghua Intelligent Agriculture Technology Co.ltd
301590.SZ,"Shenzhen UUGreenPower Co., Ltd."
002758.SZ,"ZJAMP Group Co., Ltd."
301501.SZ,"Hefei Hengxin Life Science and Technology Co., Ltd."
002918.SZ,"Monalisa Group CO.,Ltd"
301595.SZ,"GuangDong Taili Technology Group Co.,Ltd."
000850.SZ,"Anhui Huamao Textile Co., Ltd."
300241.SZ,"Shenzhen Refond Optoelectronics Co.,Ltd."
300022.SZ,"Gifore Agricultural Science & Technology Service Co.,Ltd"
300481.SZ,"Puyang Huicheng Electronic Material Co., Ltd."
301277.SZ,"Newland Pharmaceutical Co., Ltd."
002853.SZ,"Guangdong Piano Customized Furniture Co., Ltd."
001279.SZ,"Anhui Strong State New Materials Co., Ltd."
300044.SZ,"Shenzhen Sunwin Intelligent Co., Ltd."
301190.SZ,"Jiujiang Shanshui Technology Co.,Ltd"
300599.SZ,"Guangdong Xiongsu Technology Group Co., Ltd"
000931.SZ,"Beijing Centergate Technologies (holding) Co., Ltd."
002449.SZ,"Foshan NationStar Optoelectronics Co.,Ltd"
300061.SZ,"QITIAN Technology Group Co., Ltd."
300643.SZ,"Hamaton Automotive Technology Co., Ltd"
300560.SZ,"Zhong Fu Tong Group Co., Ltd."
301618.SZ,"Dongguan Changlian New Materials Technology Co.,Ltd."
001312.SZ,"Hangzhou Fuen Co., Ltd"
002871.SZ,"Qingdao Weflo Valve Co., Ltd."
000518.SZ,"Jiangsu Sihuan Bioengineering Co., Ltd"
000882.SZ,"Beijing Hualian Department Store Co., Ltd"
002849.SZ,"Zhejiang Viewshine Intelligent Meter Co., Ltd."
300407.SZ,"Tianjin Keyvia Electric Co.,Ltd"
300911.SZ,"Zhejiang Entive Smart Kitchen Appliance Co., Ltd."
301273.SZ,"Shanghai Rychen Technologies Co., Ltd."
002930.SZ,"Great River Smart Logistics Co., Ltd."
300882.SZ,"Zhejiang Wellsun Intelligent Technology Co.,Ltd."
300557.SZ,"Wuhan Ligong Guangke Co., Ltd."
300380.SZ,"Shanghai Amarsoft Information & Technology Co.,Ltd"
300537.SZ,"Jiangsu Kuangshun Photosensitivity New-Material Stock Co., Ltd."
300494.SZ,Hubei Century Network Technology Inc.
002829.SZ,"Beijing StarNeto Technology Co., Ltd."
000678.SZ,"Xiangyang Automobile Bearing Co., Ltd."
002035.SZ,Vatti Corporation Limited
300466.SZ,"Saimo Technology Co.,Ltd."
000906.SZ,"Zhejiang Development Group Co.,Ltd"
002116.SZ,"China Haisum Engineering Co., Ltd."
300111.SZ,"Zhejiang Sunflower Great Health Co., Ltd."
000721.SZ,"Xi'an Catering Co., Ltd."
002783.SZ,"Hubei Kailong Chemical Group Co., Ltd."
002628.SZ,"Chengdu Road & Bridge Engineering CO.,LTD"
002845.SZ,"Shenzhen TXD Technology Co.,Ltd."
002688.SZ,"Jinhe Biotechnology CO., LTD."
300246.SZ,"Guangdong Biolight Meditech Co., Ltd."
003032.SZ,"Jiangsu Chuanzhiboke Education Technology Co., LTD."
300691.SZ,"Union Optech Co.,Ltd."
300445.SZ,Beijing ConST Instruments Technology Inc.
002786.SZ,"Shenzhen Silver Basis Technology Co., Ltd."
300210.SZ,"Anshan Senyuan Road and Bridge Co., Ltd"
000822.SZ,"Shandong Haihua Co.,Ltd"
300310.SZ,"Eastone Century Technology Co.,Ltd."
300021.SZ,"Dayu Irrigation Group Co.,Ltd"
002686.SZ,"Zhejiang Yilida Ventilator Co.,Ltd."
000488.SZ,Shandong Chenming Paper Holdings Limited
200488.SZ,Shandong Chenming Paper Holdings Limited
300071.SZ,FS Development Investment Holdings
300105.SZ,"YanTai LongYuan Power Technology Co., Ltd."
300921.SZ,NOVA Technology Corporation Limited
300588.SZ,"Xinjiang Sailing Information Technology Co., Ltd."
000532.SZ,"Zhuhai Huajin Capital Co., Ltd."
002554.SZ,"China Oil HBP Science & Technology Co., Ltd"
300662.SZ,"Beijing Career International Co., Ltd"
300952.SZ,"Jiangsu Hanvo Safety Product Co., Ltd."
301383.SZ,Minami Acoustics Limited
002333.SZ,"ZYF Lopsking Material Technology Co., Ltd."
301186.SZ,"Nantong Chaoda Equipment Co.,Ltd."
300991.SZ,"Shenzhen Chuangyitong Technology Co., Ltd."
300887.SZ,"Pony Testing Co., Ltd."
301068.SZ,"Hangzhou Dadi Haiyang Environmental Protection Co., Ltd."
300668.SZ,"Shenzhen Jiang&Associates Creative Design Co., Ltd."
002811.SZ,"Shenzhen Cheng Chung Design Co., Ltd."
002094.SZ,"Qingdao Kingking Applied Chemistry Co., Ltd."
300584.SZ,"Nanjing Hicin Pharmaceutical Co., Ltd."
300384.SZ,"Beijing Sanlian Hope Shin-Gosen Technical Service Co., Ltd."
000599.SZ,"Qingdao Doublestar Co.,Ltd"
000759.SZ,"Zhongbai Holdings Group Co.,Ltd."
300542.SZ,"Brilliance Technology Co., Ltd."
301046.SZ,"Shanghai Nenghui Technology Co.,Ltd."
300062.SZ,"Ceepower Co., Ltd."
300858.SZ,"Beijing Scitop Bio-tech Co., Ltd."
300916.SZ,"Shenzhen Longtech Smart Control Co., Ltd."
300096.SZ,"YLZ Information Technology Co.,Ltd"
002362.SZ,"Hanwang Technology Co.,Ltd"
300107.SZ,"Hebei Jianxin Chemical Co., Ltd."
002564.SZ,"SuZhou THVOW Technology. Co., Ltd."
002187.SZ,"Guangzhou Grandbuy Co., Ltd."
002474.SZ,"Fujian Rongji Software Co., Ltd."
300290.SZ,"Bringspring Science and Technology Co., Ltd."
301172.SZ,"Sichuan Joyou Digital Technologies Co.,Ltd."
301210.SZ,"Wuxi Jinyang Precision Manufacturing Co., Ltd."
300853.SZ,"Hangzhou Shenhao Technology Co.,LTD."
002090.SZ,"Wiscom System Co., Ltd."
001238.SZ,"Zhejiang Zhengte Co., Ltd."
000797.SZ,"China Wuyi Co., Ltd."
300686.SZ,"Shenzhen CDL Precision Technology Co., Ltd"
300639.SZ,"Guangdong Hybribio Biotech Co.,Ltd."
301295.SZ,"Zhejiang Meishuo Electric Technology Co.,Ltd"
002613.SZ,"Luoyang Northglass Technology Co.,Ltd"
300040.SZ,"Harbin Jiuzhou Group Co.,Ltd."
300998.SZ,"Ningbo Fangzheng Automobile Mould Co.,Ltd."
002521.SZ,"Qifeng New Material Co., Ltd."
301016.SZ,"Nanjing Railway New Technology Co.,Ltd."
002693.SZ,"Hainan Shuangcheng Pharmaceuticals Co., Ltd."
301227.SZ,"Harbin Sayyas Windows Co., Ltd."
000607.SZ,"Zhejiang Huamei Holding CO., LTD."
300193.SZ,"Shenzhen Jasic Technology Co.,Ltd."
000037.SZ,"Shenzhen Nanshan Power Co., Ltd."
200037.SZ,"Shenzhen Nanshan Power Co., Ltd."
002107.SZ,"Shandong Wohua Pharmaceutical Co., Ltd."
300690.SZ,"Shandong Shuangyi Technology Co., Ltd."
301360.SZ,"Rongcheer Industrial Technology (Suzhou) Co., Ltd."
300213.SZ,"Beijing Jiaxun Feihong Electrical Co., Ltd."
000509.SZ,"Huasu Holdings Co.,Ltd"
300880.SZ,"Ningbo Jianan Electronics Co.,Ltd"
301668.SZ,"Beijing Hcrt Electrical Equipments Co., Ltd."
300901.SZ,"Zhejiang Zoenn Design Co., Ltd."
301073.SZ,"SSAW Hotels & Resorts Group Co.,Ltd."
000716.SZ,"Nanfang Black Sesame Group Co.,Ltd."
002596.SZ,"Hainan RuiZe New Building Material Co.,Ltd"
000889.SZ,"ZJBC Information Technology Co., Ltd"
002578.SZ,Fujian Minfa Aluminium Inc.
000546.SZ,"Jinyuan EP Co., Ltd."
300448.SZ,"Haoyun Technologies Co.,Ltd."
301187.SZ,"Suzhou Alton Electrical & Mechanical Industry Co., Ltd."
002339.SZ,"Integrated Electronic Systems Lab Co., Ltd."
300736.SZ,BYBON Group Company Limited
301002.SZ,"Shenzhen Sosen Electronics Co.,Ltd."
300313.SZ,"Xinjiang Tianshan Animal Husbandry Bio-engineering Co., Ltd."
300652.SZ,"Hang Zhou Radical Energy-Saving Technology Co., Ltd."
300399.SZ,"Jiangxi Tianli Technology, INC."
002162.SZ,"Everjoy Health Group Co.,Ltd."
002055.SZ,"Shenzhen Deren Electronic Co., Ltd."
002016.SZ,"Guangdong Shirongzhaoye Co., Ltd."
300299.SZ,"Fuchun Technology Co., Ltd."
300712.SZ,"Fujian Yongfu Power Engineering Co.,Ltd."
301038.SZ,"Shenzhen Water Planning & Design Institute Co., Ltd."
300812.SZ,"Shenzhen Etmade Automatic Equipment Co., Ltd."
300464.SZ,"Guangdong SACA Precision Manufacturing Co., Ltd."
000892.SZ,H&R Century Union Corporation
300798.SZ,"Jiangsu Jinji Industrial Co., Ltd."
300978.SZ,"WINBO-Dongjian Automotive Technology Co., Ltd."
002672.SZ,Dongjiang Environmental Company Limited
300354.SZ,"DongHua Testing Technology Co. , Ltd."
002228.SZ,"Xiamen Hexing Packaging Printing Co., Ltd."
300402.SZ,"Nanjing Baose Co., Ltd."
002615.SZ,"ZheJiang Haers Vacuum Containers Co.,Ltd."
001396.SZ,Shanghai Re·fine Environment Sci-tech Ltd.
002676.SZ,"Guangdong Sunwill Precising Plastic Co.,Ltd"
300231.SZ,"Beijing Trust & Far Technology Co.,Ltd"
301025.SZ,Dook Media Group Limited
301509.SZ,"Kingchem (Liaoning) Life Science Co., Ltd."
301102.SZ,"Mega-info Media Co.,Ltd."
300050.SZ,"Dingli Corp., Ltd."
002356.SZ,"Shenzhen Pengfei Green Energy Development Co., Ltd."
000890.SZ,Jiangsu Fasten Company Limited
002614.SZ,"Xiamen Comfort Science&Technology Group Co., Ltd"
300839.SZ,"Ningbo Bohui Chemical Technology Co.,Ltd"
002305.SZ,"Langold Real Estate Co., Ltd."
300830.SZ,"JinXianDai Information Industry Co.,Ltd."
001268.SZ,"Guangdong Yangshan United Precision Manufacturing Co., Ltd."
300795.SZ,Zhejiang Meorient Commerce Exhibition Inc.
002269.SZ,"Shanghai Metersbonwe Fashion and Accessories Co., Ltd."
301289.SZ,"Shanghai National Center of Testing and Inspection for Electric Cable and Wire Co., Ltd"
300011.SZ,Beijing Dinghan Technology Group Co.Ltd
001269.SZ,"Inner Mongolia OJing Science & Technology Co., Ltd."
301332.SZ,"Guangdong Deerma Technology Co., Ltd."
000659.SZ,"Zhuhai Zhongfu Enterprise Co.,Ltd"
002453.SZ,"Great Chinasoft Technology Co.,Ltd."
300478.SZ,"Hangzhou Gaoxin Materials Technology Co., Ltd."
002923.SZ,"Zhuhai Rundu Pharmaceutical Co., Ltd."
301208.SZ,"ChinaEtek Service & Technology Co., Ltd."
002593.SZ,"Xiamen Sunrise Group Co., Ltd."
301221.SZ,"Wuhan Kotei Informatics Co.,Ltd."
300931.SZ,"General Elevator Co., Ltd"
000407.SZ,"Shandong Shengli Co., Ltd."
300933.SZ,"Sinostar Cable Co., Ltd"
000903.SZ,"Kunming Yunnei Power Co.,Ltd."
301157.SZ,"Hangzhou Huasu Technology Co.,Ltd."
002095.SZ,"Zhejiang NetSun Co., Ltd."
300439.SZ,"Medicalsystem Biotechnology Co., Ltd"
002457.SZ,"Qinglong Pipes Industry Group Co., Ltd"
300962.SZ,Zhongjin Irradiation Incorporated Company
002172.SZ,Jiangsu Aoyang Health Industry Co.ltd.
300908.SZ,"Zhongjing Food Co., Ltd."
002962.SZ,"Hubei W-olf Photoelectric Technology Co., Ltd."
300603.SZ,"Leon Technology Co., Ltd."
001360.SZ,"Nanchang Mineral Systems Co., Ltd."
301446.SZ,"Jiangxi First Hydraulic Co., Ltd."
300721.SZ,"Jiang Su Yida Chemical Co.,Ltd"
300272.SZ,"Canature Health Technology Co., Ltd."
301315.SZ,"Shanghai Wisdom Information Technology Co., Ltd."
002766.SZ,"Shenzhen Soling Industrial Co.,Ltd"
000695.SZ,"Tianjin Binhai Energy & Development Co.,Ltd"
300068.SZ,"ZHEJIANG NARADA POWER SOURCE Co. , Ltd."
002462.SZ,"Cachet Pharmaceutical Co., Ltd."
002587.SZ,"Shenzhen AOTO Electronics Co., Ltd."
301169.SZ,"Beijing Dataway Horizon Co.,Ltd."
300654.SZ,"Astro-century Education&Technology Co.,Ltd"
000965.SZ,"Tianjin Tianbao Infrastructure Co., Ltd."
300551.SZ,"Shanghai Guao Electronic Technology Co., Ltd."
300511.SZ,"Shanghai Xuerong Biotechnology Co., Ltd."
301033.SZ,"Medprin Regenerative Medical Technologies Co., Ltd."
301456.SZ,"Qingdao Paguld Intelligent Manufacturing Co.,Ltd."
301133.SZ,"Guangzhou Jinzhong Auto Parts Manufacturing Co., Ltd."
300311.SZ,"Surfilter Network Technology Co., Ltd."
300506.SZ,"Shenzhen Minkave Technology Co., Ltd."
002184.SZ,"Shanghai Hi-Tech Control System Co., Ltd"
300317.SZ,"Jiawei Renewable Energy Co., Ltd."
300352.SZ,Beijing VRV Software Corporation Limited
301398.SZ,"Ningbo Sinyuan Zm Technology Co., Ltd."
300698.SZ,"Wanma Technology Co., Ltd."
300230.SZ,"Shanghai YongLi Belting Co., Ltd"
300729.SZ,Loctek Ergonomic Technology Corp.
000151.SZ,China National Complete Plant Import & Export Corporation Limited
002927.SZ,"Guizhou Taiyong-Changzheng Technology Co.,Ltd."
002991.SZ,"Ganyuan Foods Co., Ltd."
301279.SZ,"Zhejiang Jindao Technology Co., Ltd."
300370.SZ,"Sichuan Etrol Technologies Co., Ltd."
001266.SZ,"Shanghai Smart Control Co., Ltd."
002109.SZ,"Shaanxi Xinghua Chemistry Co.,Ltd"
301181.SZ,"Jiangyin Pivot Automotive Products Co., Ltd."
301161.SZ,Voneseals Technology (Shanghai) Inc.
300314.SZ,"Ningbo David Medical Device Co., Ltd."
003025.SZ,"Sijin Intelligent Forming Machinery Co., Ltd."
300414.SZ,"Sichuan Zhongguang Lightning Protection Technologies Co., Ltd."
002917.SZ,Shenzhen King Explorer Science and Technology Corporation
301257.SZ,"SMO ClinPlus CO.,LTD."
002742.SZ,"Chongqing Jiheng Pharmaceutical Co., Ltd."
300200.SZ,"Beijing Comens New Materials Co.,Ltd."
300752.SZ,"Shenzhen Longli Technology Co.,Ltd"
002148.SZ,"Beijing Bewinner Communications Co., Ltd."
002054.SZ,"Dymatic Chemicals,Inc."
301077.SZ,"Zhejiang Chinastars New Materials Group Co., Ltd."
002296.SZ,"HeNan Splendor Science & Technology Co., Ltd."
300521.SZ,"AMSKY Technology Co., Ltd"
300225.SZ,"Shanghai Kinlita Chemical Co., Ltd."
300078.SZ,"Hangzhou Century Co., Ltd"
002451.SZ,"Shanghai Morn Electric Equipment Co., Ltd."
300562.SZ,"Guangdong Transtek Medical Electronics Co., Ltd"
002369.SZ,"Shenzhen Zowee Technology Co., Ltd."
001378.SZ,"Guangdong Decro Film New Materials Co., Ltd."
002103.SZ,"Guangbo Group Stock Co., Ltd."
300608.SZ,"Beijing Si-Tech Information Technology Co., Ltd."
002357.SZ,"Sichuan Fulin Transportation Group Co., Ltd."
300190.SZ,"WELLE Group Co., Ltd."
301499.SZ,"Shanghai Vico Precision Mold &Plastics Co,. Ltd."
000926.SZ,"Hubei Fuxing Science and Technology Co.,Ltd"
300424.SZ,"Guangzhou Hangxin Aviation Technology Co., Ltd."
002548.SZ,"Shenzhen Kingsino Technology Co.,Ltd."
300683.SZ,"Wuhan Hiteck Biological Pharma Co.,Ltd"
301121.SZ,"Chongqing VDL Electronics Co., Ltd."
300270.SZ,"Joyware Electronics Co.,Ltd"
301588.SZ,Newtechwood Corporation
000514.SZ,"Chongqing Yukaifa Co., Ltd"
001390.SZ,Anhui Guqi Down & Feather Textile Incorporated
300881.SZ,"Shengtak New Material Co., Ltd"
301138.SZ,"Guangzhou Huayan Precision Machinery Co.,Ltd."
300805.SZ,"Guangdong Brandmax Marketing Co.,Ltd."
301111.SZ,"Guangdong Lifestrong Pharmacy Co., Ltd."
300822.SZ,"Shenzhen Bestek Technology Co., Ltd."
000788.SZ,"PKU HealthCare Corp.,Ltd."
301195.SZ,"Nanjing Bestway Intelligent Control Technology Co., Ltd."
002581.SZ,"Shandong Sinobioway Biomedicine Co., Ltd."
300110.SZ,"Huaren Pharmaceutical Co., Ltd."
300546.SZ,"Shenzhen Emperor Technology Co., Ltd."
000530.SZ,"Bingshan Refrigeration & Heat Transfer Technologies Co., Ltd."
200530.SZ,"Bingshan Refrigeration & Heat Transfer Technologies Co., Ltd."
002395.SZ,"Wuxi Double Elephant Micro Fibre Material Co.,Ltd"
003037.SZ,"Guangdong Sanhe Pile Co., Ltd."
001282.SZ,"Wuhu Sanlian Forging Co., Ltd."
300664.SZ,"Penyao Environmental Protection Co., Ltd."
002868.SZ,"Lifecome Biochemistry Co.,Ltd."
001226.SZ,"Anhui Tuoshan Heavy Industry Co., Ltd."
300160.SZ,"Jiangsu Xiuqiang Glasswork Co., Ltd."
000731.SZ,"Sichuan Meifeng Chemical Industry Co., Ltd."
001217.SZ,"Anhui Huaertai Chemical Co., Ltd."
002224.SZ,"Sanlux Co.,Ltd"
000803.SZ,Shandong High Speed Renewable Energy Group Limited
002394.SZ,"Jiangsu Lianfa Textile Co.,Ltd"
300945.SZ,"MCLON JEWELLERY Co.,Ltd."
001306.SZ,"Zhejiang XiaSha Precision Manufacturing Co., Ltd."
003015.SZ,"Jiangsu Rijiu Optoelectronics Jointstock Co., Ltd"
000668.SZ,"Rongfeng Holding Group Co.,Ltd."
300427.SZ,Red phase INC.
301112.SZ,"United Faith Auto-Engineering Co.,Ltd."
300288.SZ,"Longmaster Information & Technology Co., Ltd."
301222.SZ,"Zhejiang Hengwei Battery Co., Ltd."
300948.SZ,"Qingdao Greensum Ecology Co., Ltd."
002037.SZ,"Poly Union Chemical Holding Group Co., Ltd."
301107.SZ,"Chongqing YuXin Pingrui Electronic Co., Ltd."
002963.SZ,"Haoersai Technology Group Corp., Ltd."
300649.SZ,"Hangzhou Landscape Architecture Design Institute Co., Ltd."
000798.SZ,"CNFC Overseas Fisheries Co.,Ltd"
002932.SZ,"Wuhan Easy Diagnosis Biomedicine Co.,Ltd."
000736.SZ,"CCCG Urban Development Holding Group Co., Ltd."
300095.SZ,"Jiangxi Huawu Brake Co.,Ltd."
002669.SZ,"Kangda New Materials (Group) Co., Ltd."
000701.SZ,Xiamen Xindeco Ltd.
300658.SZ,"Xiamen Yanjan New Material Co., Ltd."
000868.SZ,"Anhui Ankai Automobile Co., Ltd"
002175.SZ,"Guangxi Oriental Intelligent Manufacturing Technology Co., Ltd."
300817.SZ,"SF Oilless Bearing Group Co., Ltd."
002374.SZ,"Shandong Chiway Industry Development Co.,Ltd"
002646.SZ,"Qinghai Huzhu TianYouDe Highland Barley Spirit Co., Ltd."
300826.SZ,"NanJing Research Institute of Surveying, Mapping & Geotechnical Investigation,Co.Ltd."
300890.SZ,"Shanghai XFH Technology Co., Ltd"
301266.SZ,"Suzhou YourBest New-type Materials Co.,Ltd."
301119.SZ,Hangzhou Zhengqiang Corporation Limited
000838.SZ,"CASIN Real Estate Development Group Co.,Ltd."
002666.SZ,"Guangdong Delian Group Co., Ltd."
300829.SZ,"Henan Jindan Lactic Acid Technology Co.,Ltd."
000710.SZ,"Berry Genomics Co.,Ltd"
002178.SZ,"Shanghai Yanhua Smartech Group Co., Ltd."
300163.SZ,"Ningbo Xianfeng New Material Co.,Ltd"
300419.SZ,"Beijing Interact Technology Co.,Ltd."
300879.SZ,"Ningbo Daye Garden Machinery Co.,Ltd."
301518.SZ,"Changhua Chemical Technology Co., Ltd."
003028.SZ,Genbyte Technology Inc.
301313.SZ,Guangzhou Frontop Digital Creative Technology Corporation
001395.SZ,"Yalian Machinery Co., Ltd."
300530.SZ,"Hunan Lead Power Technology Group Co., Ltd."
301199.SZ,"MH Robot & Automation Co., Ltd."
301459.SZ,"Zhejiang Fengmao Technology Co., Ltd."
300092.SZ,"Sichuan Kexin Mechanical and Electrical Equipment Co.,Ltd"
001259.SZ,"Beijing Liven Technology Co.,Ltd."
002826.SZ,Tibet AIM Pharm. Inc.
002388.SZ,"Sunyes Manufacturing (Zhejiang) Holding Co., Ltd."
300094.SZ,"Zhanjiang Guolian Aquatic Products Co., Ltd."
300897.SZ,"Hangzhou Seck Intelligent Technology Co., Ltd."
002355.SZ,"Xingmin Intelligent Transportation Systems (Group) Co., Ltd."
301081.SZ,"Yanpai Filtration Technology Co., Ltd."
002762.SZ,"Jinfa Labi Maternity & Baby Articles Co., Ltd"
003002.SZ,"Shanxi Huhua Group Co., Ltd."
301399.SZ,"Zhejiang Extek Technology Co., Ltd."
002072.SZ,"Kairuide Holding Co.,Ltd."
301311.SZ,"KSEC Intelligent Technology Co., Ltd."
002391.SZ,"Jiangsu Changqing Agrochemical Co., Ltd."
301575.SZ,"JiangXi Avonflow HVAC Tech Co., Ltd."
002912.SZ,"Shenzhen Sinovatio Technology Co., Ltd."
301220.SZ,"Kunshan Asia Aroma Corp., Ltd."
002878.SZ,"Beijing Yuanlong Yato Culture Dissemination Co.,Ltd."
300582.SZ,"Inventronics (Hangzhou), Inc."
000421.SZ,"Nanjing Public Utilities Development Co., Ltd."
300056.SZ,"Xiamen Zhongchuang Environmental Technology Co., Ltd"
300289.SZ,"Beijing Leadman Biochemistry Co.,Ltd."
002542.SZ,"China Zhonghua Geotechnical Engineering Group Co., Ltd."
001318.SZ,"Jiangxi Sunshine Dairy Co., Ltd."
002313.SZ,"Sunsea AIoT Technology Co., Ltd."
002012.SZ,"Zhejiang Kan Specialities Material Co., Ltd."
300967.SZ,"Ningxia Xiaoming Agriculture & Animal Husbandry Co.,Ltd"
002021.SZ,"Zoje Resources Investment Co., Ltd."
002404.SZ,"Zhejiang Jiaxin Silk Corp.,Ltd."
002485.SZ,"Cedar Development Co.,Ltd."
300250.SZ,"Hangzhou CNCR-IT Co.,Ltd"
002981.SZ,Risuntek Inc.
301302.SZ,"Beijing Huaru Technology Co., Ltd."
300135.SZ,"Jiangsu Baoli International Investment Co., Ltd."
002329.SZ,"Royal Group Co.,Ltd."
002282.SZ,"Bosun Co., Ltd."
301329.SZ,"Singatron Electronic (China) Co., Ltd."
002278.SZ,Shanghai SK Petroleum & Chemical Equipment Corporation Ltd.
002575.SZ,"Guang Dong Qun Xing Toys Joint-Stockco.,Ltd."
300515.SZ,"Hunan Sundy Science and Technology Co., Ltd"
000068.SZ,"Shenzhen Huakong Seg Co., Ltd."
300884.SZ,"Dnake (Xiamen) Intelligent Technology Co., Ltd."
002798.SZ,"DO and Shuihua Group Co., Ltd."
301223.SZ,"ZRP Printing Group Co., Ltd"
301056.SZ,"Sicher Elevator Co., Ltd."
300804.SZ,"Yingde Greatchem Chemicals Co., Ltd."
001256.SZ,"Zhejiang Weigang Technology Co., Ltd."
301100.SZ,"Yingkou Fengguang Advanced Material Co.,Ltd"
301587.SZ,"Changzhou Wujin Zhongrui Electronic Technology Co., Ltd."
002952.SZ,"Yes Optoelectronics (Group) Co., Ltd."
301129.SZ,"Runa Smart Equipment Co., Ltd."
001325.SZ,"Yachoo Technology Co., Ltd."
003029.SZ,"Jilin University Zhengyuan Information Technologies Co., Ltd."
300411.SZ,"Zhejiang Jindun Fans Co., Ltd"
002599.SZ,"Beijing Shengtong Printing Co., Ltd"
301552.SZ,"Hebei Keli Automobile Equipment Co., Ltd."
001379.SZ,"Shandong Tengda Fasten Tech. Co., Ltd."
000789.SZ,"Jiangxi Wannianqing Cement Co., Ltd."
300132.SZ,"FuJian Nox Bellcow Holdings Co., Ltd."
002496.SZ,"Jiangsu Huifeng Bio Agriculture Co., Ltd."
002795.SZ,"Yorhe Fluid Intelligent Control Co., Ltd."
300787.SZ,Anfu CE LINK Limited
003005.SZ,"Beijing Jingyeda Technology Co.,Ltd."
300877.SZ,"AnHui Jinchun Nonwoven Co., Ltd."
300875.SZ,"Tianjin Jieqiang Power Equipment Co.,Ltd."
300716.SZ,"Guangdong Quanwei Technology Co.,Ltd."
300172.SZ,"Cec Environmental Protection Co.,Ltd"
000570.SZ,"Changchai Company, Limited"
200570.SZ,"Changchai Company, Limited"
301380.SZ,"Beijing Waluer Information Technology Co., Ltd."
301361.SZ,"SMARTGEN (Zhengzhou) Technology Co., Ltd."
300238.SZ,"Guanhao Biotech Co.,Ltd."
000576.SZ,"Guangdong Ganhua Science & Industry Co.,Ltd."
300032.SZ,"Jinlong Machinery & Electronic Co.,Ltd"
001218.SZ,"HUNAN RESUN Co., Ltd."
002200.SZ,"YCIC Eco-Technology Co.,Ltd."
301178.SZ,"Guangdong TianYiMa Information Industry Co.,Ltd."
301136.SZ,"Fujian Tendering Co., Ltd."
002403.SZ,"Aishida Co., Ltd"
001299.SZ,"Shaanxi Meineng Clean Energy Corp.,Ltd."
000554.SZ,"SINOPEC Shandong Taishan Pectroleum Co., Ltd."
300941.SZ,"Chase Science Co., Ltd"
300366.SZ,"Troy Information Technology Co., Ltd."
002343.SZ,"Ciwen Media Co.,Ltd."
300051.SZ,"Lians Technology Co., Ltd."
300162.SZ,"Ledman Optoelectronic Co., Ltd."
300069.SZ,"Jinlihua Electric Co., Ltd."
301633.SZ,"Wuhan Guide Technology Co., Ltd."
002933.SZ,"Beijing Emerging Eastern Aviation Equipment Co., Ltd."
002864.SZ,"Shaanxi Panlong Pharmaceutical Group Co., Ltd."
001225.SZ,"Hangzhou Hota M&E Holdings Co., Ltd."
301598.SZ,"BBK Test Systems Co., Ltd"
301555.SZ,"Wells Advanced Materials (Shanghai) Co., Ltd."
002879.SZ,"Chang Lan Technology Group Co., Ltd."
002908.SZ,"Guangdong Tecsun Science & Technology Co.,Ltd."
001358.SZ,"Shaoxing Xingxin New Material Co.,Ltd"
300647.SZ,Shenzhen Fluence Technology PLC.
001201.SZ,"Dongrui Food Group Co., Ltd."
002259.SZ,"Sichuan Shengda Forestry Industry Co., Ltd"
300719.SZ,"Beijing Andawell Science & Technology Co., Ltd."
300808.SZ,"Guangdong DP Co.,Ltd."
301270.SZ,"Beijing Hanyi Innovation Technology Co., Ltd."
002763.SZ,"Shenzhen Huijie Group Co., Ltd."
301062.SZ,"Shanghai Ailu Package Co., Ltd."
002623.SZ,"Changzhou Almaden Co., Ltd."
300375.SZ,"Tianjin Pengling Group Co.,Ltd"
002921.SZ,"Shandong Liancheng Precision Manufacturing Co., Ltd"
300849.SZ,"Zhejiang Jinsheng New Materials Co.,Ltd."
300980.SZ,Hubei Xiangyuan New Material Technology Inc.
002476.SZ,"Shandong Newleaf Chemical Co., Ltd."
301226.SZ,Changzhou Xiangming Intelligent Drive System Corporation
300746.SZ,"Hanjia Digital Intelligence Science and Technology Group Co., Ltd."
002692.SZ,"Yuan Cheng Cable Co.,Ltd."
002825.SZ,"Shanghai NAR Industrial Co., Ltd"
